Domain,sentence,language,label_name,label_ID,Source,annotator_GMUID,transform
same-sex marriage,"The generations that wrote the Bill of Rights and the Fourteenth Amendment did not assume to know the extent of freedom in all of its dimensions, so they gave future generations a charter protecting the right of all persons to enjoy liberty as we learn its meaning.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"The generations that wrote the Bill of Rights and the Fourteenth Amendment did not assume to know the full extent of freedom in all of its dimensions, and so they gave future generations a charter protecting the right of all persons to enjoy liberty.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,Justice Scalia wrote that the majority discovered a fundamental right that was overlooked by every person alive at the time of the amendment.,en,Fairness and Eqality,4,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,Justice Scalia wrote that the majority discovered a fundamental right that was overlooked by every person alive at the time of the amendment's adoption.,en,Fairness and Eqality,4,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,Justice Scalia wrote that the majority discovered a fundamental right that was overlooked by every person alive at the time of the amendment's enactment.,en,Fairness and Eqality,4,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,Justice Scalia wrote that the majority discovered a fundamental right that was overlooked by every person alive at the time of the amendment's passage.,en,Fairness and Eqality,4,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,Justice Scalia wrote that the majority discovered a fundamental right that was overlooked by every person alive at the time of the amendment's signing.,en,Fairness and Eqality,4,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"His children suffer the stigma of knowing their families are somehow lesser without the recognition, stability and predictability marriage offers.",en,Morality,3,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"His children suffer the stigma of knowing their families are somehow lesser without the recognition, stability and predictability of marriage.",en,Morality,3,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"Children suffer the stigma of knowing their families are somehow lesser without the recognition, stability and predictability of marriage.",en,Morality,3,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"Without the recognition, stability and predictability marriage offers, their children suffer the stigma of knowing their families are somehow lesser.",en,Morality,3,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,"Children suffer the stigma of knowing their families are somehow lesser without the recognition, stability and predictability marriage offers.",en,Morality,3,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,The children of same-sex couples are harmed by the marriage laws because they are raised by unmarried parents.,en,Quality of Life,10,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,The children of same-sex couples are harmed and humiliated by the marriage laws because they are raised by unmarried parents.,en,Quality of Life,10,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,The children of same-sex couples are harmed and humiliated by the marriage laws that are at issue here.,en,Quality of Life,10,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,The children of same-sex couples are harmed by the marriage laws because they are raised by unwed parents.,en,Quality of Life,10,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,The children of same-sex couples are harmed and humiliated by the marriage laws at issue.,en,Quality of Life,10,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,The court invalidates marriage laws of more than half the states and orders the transformation of a social institution that has formed the basis of human society for thousands of years.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,The court orders the transformation of a social institution that has formed the basis of human society for thousands of years after it invalidates marriage laws of more than half the states.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,The court orders the transformation of a social institution that has formed the basis of human society for thousands of years after it invalidates the marriage laws of more than half the states.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,The court orders the transformation of a social institution that has formed the basis of human society for thousands of years after it invalidates marriage laws in more than half the states.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,The court orders the transformation of a social institution that has formed the basis of human society for thousands of years after it invalidates marriage laws in more than half of the states.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21,en;para
same-sex marriage,California voters will be able to remove an inactive ban on same-sex marriage in the state's constitution if they decide to codify the right to same-sex marriage in the state constitution.,en,Other,15,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,klu21,en;para
same-sex marriage,California voters will be able to remove an inactive ban on same-sex marriage in the state's constitution if they decide to codify the right to same-sex marriage in the state's constitution.,en,Other,15,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,klu21,en;para
same-sex marriage,California voters will be able to remove an inactive ban on same-sex marriage in the state's constitution if they choose to codify the right to same-sex marriage in the state constitution.,en,Other,15,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,klu21,en;para
same-sex marriage,California voters will be able to remove an inactive ban on same-sex marriage in the state's constitution if they decide to codify the right to same-sex marriage in the constitution.,en,Other,15,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,klu21,en;para
same-sex marriage,California voters will be able to remove an inactive ban on same-sex marriage in the state's constitution if they decide to codify the right to same-sex marriage.,en,Other,15,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,klu21,en;para
same-sex marriage,"The senator from San Francisco said, ""What we are doing today is joyful.""",en,Political,13,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,klu21,en;para
same-sex marriage,"The senator from San Francisco said, ""What we are doing today is joyous.""",en,Political,13,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,klu21,en;para
same-sex marriage,The senator from San Francisco said that what they are doing is joyful.,en,Political,13,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,klu21,en;para
same-sex marriage,The senator from San Francisco said that what they are doing today is joyful.,en,Political,13,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,klu21,en;para
same-sex marriage,The senator from San Francisco said that what they were doing today was joyful.,en,Political,13,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,klu21,en;para
